season,episode,feature,artist,artist_name,artist_relationship
10,10,BEACH,BOB_ROSS,Bob Ross,Himself
10,10,CLOUDS,BOB_ROSS,Bob Ross,Himself
10,10,OCEAN,BOB_ROSS,Bob Ross,Himself
10,10,ROCKS,BOB_ROSS,Bob Ross,Himself
10,10,WAVES,BOB_ROSS,Bob Ross,Himself
10,11,CABIN,BOB_ROSS,Bob Ross,Himself
10,11,CONIFER,BOB_ROSS,Bob Ross,Himself
10,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
10,11,FRAMED,BOB_ROSS,Bob Ross,Himself
10,11,GRASS,BOB_ROSS,Bob Ross,Himself
10,11,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
10,11,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
10,11,PATH,BOB_ROSS,Bob Ross,Himself
10,11,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
10,11,STRUCTURE,BOB_ROSS,Bob Ross,Himself
10,11,TREE,BOB_ROSS,Bob Ross,Himself
10,11,TREES,BOB_ROSS,Bob Ross,Himself
10,11,TRIPLE_FRAME,BOB_ROSS,Bob Ross,Himself
10,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
10,12,CONIFER,BOB_ROSS,Bob Ross,Himself
10,12,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
10,12,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
10,12,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
10,12,SNOW,BOB_ROSS,Bob Ross,Himself
10,12,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
10,12,SUN,BOB_ROSS,Bob Ross,Himself
10,12,TREE,BOB_ROSS,Bob Ross,Himself
10,12,TREES,BOB_ROSS,Bob Ross,Himself
10,12,WINTER,BOB_ROSS,Bob Ross,Himself
10,13,CABIN,BOB_ROSS,Bob Ross,Himself
10,13,CLOUDS,BOB_ROSS,Bob Ross,Himself
10,13,CUMULUS,BOB_ROSS,Bob Ross,Himself
10,13,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
10,13,GRASS,BOB_ROSS,Bob Ross,Himself
10,13,LAKE,BOB_ROSS,Bob Ross,Himself
10,13,PATH,BOB_ROSS,Bob Ross,Himself
10,13,ROCKS,BOB_ROSS,Bob Ross,Himself
10,13,STRUCTURE,BOB_ROSS,Bob Ross,Himself
10,13,TREE,BOB_ROSS,Bob Ross,Himself
10,13,TREES,BOB_ROSS,Bob Ross,Himself
11,1,CONIFER,BOB_ROSS,Bob Ross,Himself
11,1,GRASS,BOB_ROSS,Bob Ross,Himself
11,1,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
11,1,RIVER,BOB_ROSS,Bob Ross,Himself
11,1,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
11,1,TREE,BOB_ROSS,Bob Ross,Himself
11,1,TREES,BOB_ROSS,Bob Ross,Himself
11,2,BUSHES,BOB_ROSS,Bob Ross,Himself
11,2,CABIN,BOB_ROSS,Bob Ross,Himself
11,2,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,2,CONIFER,BOB_ROSS,Bob Ross,Himself
11,2,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,2,SNOW,BOB_ROSS,Bob Ross,Himself
11,2,STRUCTURE,BOB_ROSS,Bob Ross,Himself
11,2,TREE,BOB_ROSS,Bob Ross,Himself
11,2,TREES,BOB_ROSS,Bob Ross,Himself
11,2,WINTER,BOB_ROSS,Bob Ross,Himself
11,3,CONIFER,BOB_ROSS,Bob Ross,Himself
11,3,FENCE,BOB_ROSS,Bob Ross,Himself
11,3,FLOWERS,BOB_ROSS,Bob Ross,Himself
11,3,TREE,BOB_ROSS,Bob Ross,Himself
11,3,TREES,BOB_ROSS,Bob Ross,Himself
11,4,BUSHES,BOB_ROSS,Bob Ross,Himself
11,4,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,4,RIVER,BOB_ROSS,Bob Ross,Himself
11,4,TREE,BOB_ROSS,Bob Ross,Himself
11,4,TREES,BOB_ROSS,Bob Ross,Himself
11,4,WATERFALL,BOB_ROSS,Bob Ross,Himself
11,5,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,5,CONIFER,BOB_ROSS,Bob Ross,Himself
11,5,CUMULUS,BOB_ROSS,Bob Ross,Himself
11,5,GRASS,BOB_ROSS,Bob Ross,Himself
11,5,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
11,5,RIVER,BOB_ROSS,Bob Ross,Himself
11,5,ROCKS,BOB_ROSS,Bob Ross,Himself
11,5,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
11,5,TREE,BOB_ROSS,Bob Ross,Himself
11,5,TREES,BOB_ROSS,Bob Ross,Himself
11,5,WATERFALL,BOB_ROSS,Bob Ross,Himself
11,6,BARN,BOB_ROSS,Bob Ross,Himself
11,6,BUSHES,BOB_ROSS,Bob Ross,Himself
11,6,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,6,CUMULUS,BOB_ROSS,Bob Ross,Himself
11,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,6,FRAMED,BOB_ROSS,Bob Ross,Himself
11,6,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
11,6,SNOW,BOB_ROSS,Bob Ross,Himself
11,6,STRUCTURE,BOB_ROSS,Bob Ross,Himself
11,6,TREE,BOB_ROSS,Bob Ross,Himself
11,6,TREES,BOB_ROSS,Bob Ross,Himself
11,6,WINTER,BOB_ROSS,Bob Ross,Himself
11,7,BUSHES,BOB_ROSS,Bob Ross,Himself
11,7,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,7,CONIFER,BOB_ROSS,Bob Ross,Himself
11,7,CUMULUS,BOB_ROSS,Bob Ross,Himself
11,7,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,7,GRASS,BOB_ROSS,Bob Ross,Himself
11,7,LAKE,BOB_ROSS,Bob Ross,Himself
11,7,PATH,BOB_ROSS,Bob Ross,Himself
11,7,ROCKS,BOB_ROSS,Bob Ross,Himself
11,7,TREE,BOB_ROSS,Bob Ross,Himself
11,7,TREES,BOB_ROSS,Bob Ross,Himself
11,8,BUSHES,BOB_ROSS,Bob Ross,Himself
11,8,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,8,CONIFER,BOB_ROSS,Bob Ross,Himself
11,8,CUMULUS,BOB_ROSS,Bob Ross,Himself
11,8,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,8,FRAMED,BOB_ROSS,Bob Ross,Himself
11,8,LAKE,BOB_ROSS,Bob Ross,Himself
11,8,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
11,8,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
11,8,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
11,8,TREE,BOB_ROSS,Bob Ross,Himself
11,8,TREES,BOB_ROSS,Bob Ross,Himself
11,9,BARN,BOB_ROSS,Bob Ross,Himself
11,9,CIRRUS,BOB_ROSS,Bob Ross,Himself
11,9,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,9,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,9,SNOW,BOB_ROSS,Bob Ross,Himself
11,9,STRUCTURE,BOB_ROSS,Bob Ross,Himself
11,9,TREE,BOB_ROSS,Bob Ross,Himself
11,9,TREES,BOB_ROSS,Bob Ross,Himself
11,9,WINTER,BOB_ROSS,Bob Ross,Himself
11,10,BEACH,BOB_ROSS,Bob Ross,Himself
11,10,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,10,OCEAN,BOB_ROSS,Bob Ross,Himself
11,10,ROCKS,BOB_ROSS,Bob Ross,Himself
11,10,SUN,BOB_ROSS,Bob Ross,Himself
11,10,WAVES,BOB_ROSS,Bob Ross,Himself
11,11,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,11,CONIFER,BOB_ROSS,Bob Ross,Himself
11,11,LAKE,BOB_ROSS,Bob Ross,Himself
11,11,SNOW,BOB_ROSS,Bob Ross,Himself
11,11,TREE,BOB_ROSS,Bob Ross,Himself
11,11,TREES,BOB_ROSS,Bob Ross,Himself
11,11,WATERFALL,BOB_ROSS,Bob Ross,Himself
11,12,BARN,BOB_ROSS,Bob Ross,Himself
11,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
11,12,CUMULUS,BOB_ROSS,Bob Ross,Himself
11,12,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,12,FENCE,BOB_ROSS,Bob Ross,Himself
11,12,LAKE,BOB_ROSS,Bob Ross,Himself
11,12,PATH,BOB_ROSS,Bob Ross,Himself
11,12,STRUCTURE,BOB_ROSS,Bob Ross,Himself
11,12,TREE,BOB_ROSS,Bob Ross,Himself
11,12,TREES,BOB_ROSS,Bob Ross,Himself
11,13,BUSHES,BOB_ROSS,Bob Ross,Himself
11,13,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
11,13,GRASS,BOB_ROSS,Bob Ross,Himself
11,13,RIVER,BOB_ROSS,Bob Ross,Himself
11,13,ROCKS,BOB_ROSS,Bob Ross,Himself
11,13,TREE,BOB_ROSS,Bob Ross,Himself
11,13,TREES,BOB_ROSS,Bob Ross,Himself
12,1,CABIN,BOB_ROSS,Bob Ross,Himself
12,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
12,1,FOG,BOB_ROSS,Bob Ross,Himself
12,1,GRASS,BOB_ROSS,Bob Ross,Himself
12,1,STRUCTURE,BOB_ROSS,Bob Ross,Himself
12,1,SUN,BOB_ROSS,Bob Ross,Himself
12,1,TREE,BOB_ROSS,Bob Ross,Himself
12,2,BUSHES,BOB_ROSS,Bob Ross,Himself
12,2,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,2,CONIFER,BOB_ROSS,Bob Ross,Himself
12,2,CUMULUS,BOB_ROSS,Bob Ross,Himself
12,2,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,2,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
12,2,RIVER,BOB_ROSS,Bob Ross,Himself
12,2,ROCKS,BOB_ROSS,Bob Ross,Himself
12,2,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,2,TREE,BOB_ROSS,Bob Ross,Himself
12,2,TREES,BOB_ROSS,Bob Ross,Himself
12,3,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,3,CONIFER,BOB_ROSS,Bob Ross,Himself
12,3,CUMULUS,BOB_ROSS,Bob Ross,Himself
12,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
12,3,GRASS,BOB_ROSS,Bob Ross,Himself
12,3,LAKE,BOB_ROSS,Bob Ross,Himself
12,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,3,ROCKS,BOB_ROSS,Bob Ross,Himself
12,3,TREE,BOB_ROSS,Bob Ross,Himself
12,3,TREES,BOB_ROSS,Bob Ross,Himself
12,4,BUSHES,BOB_ROSS,Bob Ross,Himself
12,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
12,4,PATH,BOB_ROSS,Bob Ross,Himself
12,4,RIVER,BOB_ROSS,Bob Ross,Himself
12,4,TREE,BOB_ROSS,Bob Ross,Himself
12,4,TREES,BOB_ROSS,Bob Ross,Himself
12,5,BEACH,BOB_ROSS,Bob Ross,Himself
12,5,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,5,CUMULUS,BOB_ROSS,Bob Ross,Himself
12,5,NIGHT,BOB_ROSS,Bob Ross,Himself
12,5,OCEAN,BOB_ROSS,Bob Ross,Himself
12,5,ROCKS,BOB_ROSS,Bob Ross,Himself
12,5,WAVES,BOB_ROSS,Bob Ross,Himself
12,6,BUSHES,BOB_ROSS,Bob Ross,Himself
12,6,CABIN,BOB_ROSS,Bob Ross,Himself
12,6,CIRRUS,BOB_ROSS,Bob Ross,Himself
12,6,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,6,CONIFER,BOB_ROSS,Bob Ross,Himself
12,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
12,6,GRASS,BOB_ROSS,Bob Ross,Himself
12,6,LAKE,BOB_ROSS,Bob Ross,Himself
12,6,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,6,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
12,6,STRUCTURE,BOB_ROSS,Bob Ross,Himself
12,6,TREE,BOB_ROSS,Bob Ross,Himself
12,6,TREES,BOB_ROSS,Bob Ross,Himself
12,7,BUSHES,BOB_ROSS,Bob Ross,Himself
12,7,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,7,CONIFER,BOB_ROSS,Bob Ross,Himself
12,7,CUMULUS,BOB_ROSS,Bob Ross,Himself
12,7,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
12,7,GRASS,BOB_ROSS,Bob Ross,Himself
12,7,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,7,RIVER,BOB_ROSS,Bob Ross,Himself
12,7,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,7,TREE,BOB_ROSS,Bob Ross,Himself
12,7,TREES,BOB_ROSS,Bob Ross,Himself
12,8,CONIFER,BOB_ROSS,Bob Ross,Himself
12,8,GRASS,BOB_ROSS,Bob Ross,Himself
12,8,RIVER,BOB_ROSS,Bob Ross,Himself
12,8,TREE,BOB_ROSS,Bob Ross,Himself
12,8,TREES,BOB_ROSS,Bob Ross,Himself
12,8,WATERFALL,BOB_ROSS,Bob Ross,Himself
12,9,BEACH,BOB_ROSS,Bob Ross,Himself
12,9,CIRRUS,BOB_ROSS,Bob Ross,Himself
12,9,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,9,OCEAN,BOB_ROSS,Bob Ross,Himself
12,9,PALM_TREES,BOB_ROSS,Bob Ross,Himself
12,9,WAVES,BOB_ROSS,Bob Ross,Himself
12,10,BUSHES,BOB_ROSS,Bob Ross,Himself
12,10,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,10,CONIFER,BOB_ROSS,Bob Ross,Himself
12,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
12,10,GRASS,BOB_ROSS,Bob Ross,Himself
12,10,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,10,RIVER,BOB_ROSS,Bob Ross,Himself
12,10,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,10,TREE,BOB_ROSS,Bob Ross,Himself
12,10,TREES,BOB_ROSS,Bob Ross,Himself
12,11,BUSHES,BOB_ROSS,Bob Ross,Himself
12,11,CONIFER,BOB_ROSS,Bob Ross,Himself
12,11,GRASS,BOB_ROSS,Bob Ross,Himself
12,11,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,11,RIVER,BOB_ROSS,Bob Ross,Himself
12,11,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,11,TREE,BOB_ROSS,Bob Ross,Himself
12,11,TREES,BOB_ROSS,Bob Ross,Himself
12,12,BUSHES,BOB_ROSS,Bob Ross,Himself
12,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
12,12,CONIFER,BOB_ROSS,Bob Ross,Himself
12,12,CUMULUS,BOB_ROSS,Bob Ross,Himself
12,12,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
12,12,FRAMED,BOB_ROSS,Bob Ross,Himself
12,12,GRASS,BOB_ROSS,Bob Ross,Himself
12,12,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,12,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
12,12,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
12,12,RIVER,BOB_ROSS,Bob Ross,Himself
12,12,SUN,BOB_ROSS,Bob Ross,Himself
12,12,TREE,BOB_ROSS,Bob Ross,Himself
12,12,TREES,BOB_ROSS,Bob Ross,Himself
12,13,CONIFER,BOB_ROSS,Bob Ross,Himself
12,13,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,13,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
12,13,RIVER,BOB_ROSS,Bob Ross,Himself
12,13,SNOW,BOB_ROSS,Bob Ross,Himself
12,13,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
12,13,TREE,BOB_ROSS,Bob Ross,Himself
12,13,TREES,BOB_ROSS,Bob Ross,Himself
12,13,WINTER,BOB_ROSS,Bob Ross,Himself
13,1,BUSHES,BOB_ROSS,Bob Ross,Himself
13,1,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,1,GRASS,BOB_ROSS,Bob Ross,Himself
13,1,HILLS,BOB_ROSS,Bob Ross,Himself
13,1,LAKE,BOB_ROSS,Bob Ross,Himself
13,1,TREE,BOB_ROSS,Bob Ross,Himself
13,1,TREES,BOB_ROSS,Bob Ross,Himself
13,2,BUSHES,BOB_ROSS,Bob Ross,Himself
13,2,CABIN,BOB_ROSS,Bob Ross,Himself
13,2,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,2,CONIFER,BOB_ROSS,Bob Ross,Himself
13,2,LAKE,BOB_ROSS,Bob Ross,Himself
13,2,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,2,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
13,2,SNOW,BOB_ROSS,Bob Ross,Himself
13,2,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,2,STRUCTURE,BOB_ROSS,Bob Ross,Himself
13,2,TREE,BOB_ROSS,Bob Ross,Himself
13,2,TREES,BOB_ROSS,Bob Ross,Himself
13,2,WINTER,BOB_ROSS,Bob Ross,Himself
13,3,CIRRUS,BOB_ROSS,Bob Ross,Himself
13,3,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,3,FRAMED,BOB_ROSS,Bob Ross,Himself
13,3,GRASS,BOB_ROSS,Bob Ross,Himself
13,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,3,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
13,3,RIVER,BOB_ROSS,Bob Ross,Himself
13,3,TREE,BOB_ROSS,Bob Ross,Himself
13,3,TREES,BOB_ROSS,Bob Ross,Himself
13,4,BUSHES,BOB_ROSS,Bob Ross,Himself
13,4,CABIN,BOB_ROSS,Bob Ross,Himself
13,4,CIRRUS,BOB_ROSS,Bob Ross,Himself
13,4,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,4,CONIFER,BOB_ROSS,Bob Ross,Himself
13,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,4,RIVER,BOB_ROSS,Bob Ross,Himself
13,4,ROCKS,BOB_ROSS,Bob Ross,Himself
13,4,STRUCTURE,BOB_ROSS,Bob Ross,Himself
13,4,TREE,BOB_ROSS,Bob Ross,Himself
13,4,TREES,BOB_ROSS,Bob Ross,Himself
13,5,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,5,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,5,GRASS,BOB_ROSS,Bob Ross,Himself
13,5,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,5,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
13,5,RIVER,BOB_ROSS,Bob Ross,Himself
13,5,ROCKS,BOB_ROSS,Bob Ross,Himself
13,5,TREE,BOB_ROSS,Bob Ross,Himself
13,5,TREES,BOB_ROSS,Bob Ross,Himself
13,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,6,GRASS,BOB_ROSS,Bob Ross,Himself
13,6,RIVER,BOB_ROSS,Bob Ross,Himself
13,6,TREE,BOB_ROSS,Bob Ross,Himself
13,6,TREES,BOB_ROSS,Bob Ross,Himself
13,7,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,7,CONIFER,BOB_ROSS,Bob Ross,Himself
13,7,CUMULUS,BOB_ROSS,Bob Ross,Himself
13,7,PATH,BOB_ROSS,Bob Ross,Himself
13,7,RIVER,BOB_ROSS,Bob Ross,Himself
13,7,TREE,BOB_ROSS,Bob Ross,Himself
13,7,TREES,BOB_ROSS,Bob Ross,Himself
13,8,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,8,CONIFER,BOB_ROSS,Bob Ross,Himself
13,8,CUMULUS,BOB_ROSS,Bob Ross,Himself
13,8,GRASS,BOB_ROSS,Bob Ross,Himself
13,8,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,8,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
13,8,RIVER,BOB_ROSS,Bob Ross,Himself
13,8,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,8,TREE,BOB_ROSS,Bob Ross,Himself
13,8,TREES,BOB_ROSS,Bob Ross,Himself
13,9,BUSHES,BOB_ROSS,Bob Ross,Himself
13,9,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,9,LAKE,BOB_ROSS,Bob Ross,Himself
13,9,TREE,BOB_ROSS,Bob Ross,Himself
13,9,TREES,BOB_ROSS,Bob Ross,Himself
13,10,BUSHES,BOB_ROSS,Bob Ross,Himself
13,10,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,10,CONIFER,BOB_ROSS,Bob Ross,Himself
13,10,CUMULUS,BOB_ROSS,Bob Ross,Himself
13,10,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,10,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,10,RIVER,BOB_ROSS,Bob Ross,Himself
13,10,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,10,TREE,BOB_ROSS,Bob Ross,Himself
13,10,TREES,BOB_ROSS,Bob Ross,Himself
13,11,CABIN,BOB_ROSS,Bob Ross,Himself
13,11,CONIFER,BOB_ROSS,Bob Ross,Himself
13,11,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
13,11,LAKE,BOB_ROSS,Bob Ross,Himself
13,11,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,11,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
13,11,SNOW,BOB_ROSS,Bob Ross,Himself
13,11,STRUCTURE,BOB_ROSS,Bob Ross,Himself
13,11,TREE,BOB_ROSS,Bob Ross,Himself
13,11,TREES,BOB_ROSS,Bob Ross,Himself
13,11,WINTER,BOB_ROSS,Bob Ross,Himself
13,12,CLOUDS,BOB_ROSS,Bob Ross,Himself
13,12,CONIFER,BOB_ROSS,Bob Ross,Himself
13,12,FRAMED,BOB_ROSS,Bob Ross,Himself
13,12,NIGHT,BOB_ROSS,Bob Ross,Himself
13,12,OCEAN,BOB_ROSS,Bob Ross,Himself
13,12,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
13,12,ROCKS,BOB_ROSS,Bob Ross,Himself
13,12,TREE,BOB_ROSS,Bob Ross,Himself
13,12,TREES,BOB_ROSS,Bob Ross,Himself
13,12,WAVES,BOB_ROSS,Bob Ross,Himself
13,13,CONIFER,BOB_ROSS,Bob Ross,Himself
13,13,GRASS,BOB_ROSS,Bob Ross,Himself
13,13,LAKE,BOB_ROSS,Bob Ross,Himself
13,13,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,13,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
13,13,PATH,BOB_ROSS,Bob Ross,Himself
13,13,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
13,13,TREE,BOB_ROSS,Bob Ross,Himself
13,13,TREES,BOB_ROSS,Bob Ross,Himself
14,1,BUSHES,BOB_ROSS,Bob Ross,Himself
14,1,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,1,CONIFER,BOB_ROSS,Bob Ross,Himself
14,1,CUMULUS,BOB_ROSS,Bob Ross,Himself
14,1,LAKE,BOB_ROSS,Bob Ross,Himself
14,1,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,1,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
14,1,PATH,BOB_ROSS,Bob Ross,Himself
14,1,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,1,TREE,BOB_ROSS,Bob Ross,Himself
14,1,TREES,BOB_ROSS,Bob Ross,Himself
14,2,CONIFER,BOB_ROSS,Bob Ross,Himself
14,2,GRASS,BOB_ROSS,Bob Ross,Himself
14,2,RIVER,BOB_ROSS,Bob Ross,Himself
14,2,TREE,BOB_ROSS,Bob Ross,Himself
14,2,TREES,BOB_ROSS,Bob Ross,Himself
14,3,CONIFER,BOB_ROSS,Bob Ross,Himself
14,3,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
14,3,FRAMED,BOB_ROSS,Bob Ross,Himself
14,3,GRASS,BOB_ROSS,Bob Ross,Himself
14,3,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,3,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
14,3,NIGHT,BOB_ROSS,Bob Ross,Himself
14,3,OVAL_FRAME,BOB_ROSS,Bob Ross,Himself
14,3,TREE,BOB_ROSS,Bob Ross,Himself
14,3,TREES,BOB_ROSS,Bob Ross,Himself
14,4,CIRRUS,BOB_ROSS,Bob Ross,Himself
14,4,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,4,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
14,4,FENCE,BOB_ROSS,Bob Ross,Himself
14,4,SNOW,BOB_ROSS,Bob Ross,Himself
14,4,TREE,BOB_ROSS,Bob Ross,Himself
14,4,TREES,BOB_ROSS,Bob Ross,Himself
14,4,WINTER,BOB_ROSS,Bob Ross,Himself
14,5,BUSHES,BOB_ROSS,Bob Ross,Himself
14,5,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,5,CONIFER,BOB_ROSS,Bob Ross,Himself
14,5,CUMULUS,BOB_ROSS,Bob Ross,Himself
14,5,FOG,BOB_ROSS,Bob Ross,Himself
14,5,FRAMED,BOB_ROSS,Bob Ross,Himself
14,5,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,5,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
14,5,RIVER,BOB_ROSS,Bob Ross,Himself
14,5,ROCKS,BOB_ROSS,Bob Ross,Himself
14,5,TOMB_FRAME,BOB_ROSS,Bob Ross,Himself
14,5,TREE,BOB_ROSS,Bob Ross,Himself
14,5,TREES,BOB_ROSS,Bob Ross,Himself
14,6,CIRRUS,BOB_ROSS,Bob Ross,Himself
14,6,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,6,CONIFER,BOB_ROSS,Bob Ross,Himself
14,6,DECIDUOUS,BOB_ROSS,Bob Ross,Himself
14,6,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,6,MOUNTAINS,BOB_ROSS,Bob Ross,Himself
14,6,RIVER,BOB_ROSS,Bob Ross,Himself
14,6,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,6,TREE,BOB_ROSS,Bob Ross,Himself
14,6,TREES,BOB_ROSS,Bob Ross,Himself
14,7,BEACH,BOB_ROSS,Bob Ross,Himself
14,7,CLOUDS,BOB_ROSS,Bob Ross,Himself
14,7,CUMULUS,BOB_ROSS,Bob Ross,Himself
14,7,GRASS,BOB_ROSS,Bob Ross,Himself
14,7,OCEAN,BOB_ROSS,Bob Ross,Himself
14,7,PALM_TREES,BOB_ROSS,Bob Ross,Himself
14,7,WAVES,BOB_ROSS,Bob Ross,Himself
14,8,CONIFER,BOB_ROSS,Bob Ross,Himself
14,8,MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,8,RIVER,BOB_ROSS,Bob Ross,Himself
14,8,SNOW,BOB_ROSS,Bob Ross,Himself
14,8,SNOWY_MOUNTAIN,BOB_ROSS,Bob Ross,Himself
14,8,SUN,BOB_ROSS,Bob Ross,Himself
14,8,TREE,BOB_ROSS,Bob Ross,Himself
