country_id,year_id,gender_id,age_id,cases,id
2.0,7,1,2,NULL,5795
2.0,8,1,2,NULL,5796
2.0,9,1,2,NULL,5797
2.0,10,1,2,NULL,5798
2.0,11,1,2,NULL,5799
2.0,12,1,2,NULL,5800
2.0,13,1,2,NULL,5801
2.0,15,1,2,NULL,5802
2.0,17,1,2,NULL,5803
2.0,19,1,2,NULL,5804
2.0,20,1,2,11.0,5805
2.0,21,1,2,16.0,5806
2.0,22,1,2,NULL,5807
2.0,23,1,2,3.0,5808
2.0,24,1,2,9.0,5809
2.0,25,1,2,6.0,5810
2.0,26,1,2,NULL,5811
2.0,27,1,2,6.0,5812
2.0,28,1,2,8.0,5813
2.0,29,1,2,10.0,5814
3.0,1,1,2,NULL,5815
3.0,2,1,2,NULL,5816
3.0,3,1,2,NULL,5817
3.0,4,1,2,NULL,5818
3.0,5,1,2,NULL,5819
3.0,6,1,2,NULL,5820
3.0,7,1,2,NULL,5821
3.0,8,1,2,NULL,5822
3.0,9,1,2,NULL,5823
3.0,10,1,2,NULL,5824
3.0,11,1,2,NULL,5825
3.0,12,1,2,NULL,5826
3.0,18,1,2,38.0,5827
3.0,19,1,2,350.0,5828
3.0,20,1,2,139.0,5829
3.0,21,1,2,414.0,5830
3.0,22,1,2,799.0,5831
3.0,23,1,2,1119.0,5832
3.0,24,1,2,1152.0,5833
3.0,25,1,2,1360.0,5834
3.0,26,1,2,1651.0,5835
3.0,27,1,2,2139.0,5836
3.0,28,1,2,2224.0,5837
3.0,29,1,2,2094.0,5838
4.0,1,1,2,NULL,5839
4.0,2,1,2,NULL,5840
4.0,3,1,2,NULL,5841
4.0,4,1,2,NULL,5842
4.0,5,1,2,NULL,5843
4.0,6,1,2,NULL,5844
4.0,7,1,2,NULL,5845
4.0,8,1,2,NULL,5846
4.0,9,1,2,NULL,5847
4.0,10,1,2,NULL,5848
4.0,11,1,2,NULL,5849
4.0,12,1,2,NULL,5850
4.0,13,1,2,NULL,5851
4.0,16,1,2,NULL,5852
4.0,17,1,2,0.0,5853
4.0,18,1,2,NULL,5854
4.0,19,1,2,NULL,5855
4.0,20,1,2,NULL,5856
4.0,21,1,2,1.0,5857
4.0,22,1,2,1.0,5858
4.0,23,1,2,0.0,5859
4.0,24,1,2,0.0,5860
4.0,25,1,2,NULL,5861
4.0,26,1,2,2.0,5862
4.0,27,1,2,NULL,5863
4.0,28,1,2,0.0,5864
4.0,29,1,2,NULL,5865
5.0,1,1,2,NULL,5866
5.0,2,1,2,NULL,5867
5.0,3,1,2,NULL,5868
5.0,4,1,2,NULL,5869
5.0,5,1,2,NULL,5870
5.0,6,1,2,NULL,5871
5.0,7,1,2,NULL,5872
5.0,8,1,2,NULL,5873
5.0,9,1,2,NULL,5874
5.0,10,1,2,NULL,5875
5.0,11,1,2,NULL,5876
5.0,12,1,2,NULL,5877
5.0,13,1,2,NULL,5878
5.0,16,1,2,NULL,5879
5.0,18,1,2,NULL,5880
5.0,22,1,2,NULL,5881
5.0,23,1,2,NULL,5882
5.0,24,1,2,NULL,5883
5.0,25,1,2,0.0,5884
5.0,27,1,2,NULL,5885
5.0,28,1,2,NULL,5886
5.0,29,1,2,NULL,5887
6.0,1,1,2,NULL,5888
6.0,2,1,2,NULL,5889
6.0,3,1,2,NULL,5890
6.0,4,1,2,NULL,5891
6.0,5,1,2,NULL,5892
6.0,6,1,2,NULL,5893
6.0,7,1,2,NULL,5894
6.0,8,1,2,NULL,5895
6.0,9,1,2,NULL,5896
6.0,10,1,2,NULL,5897
6.0,11,1,2,NULL,5898
6.0,12,1,2,NULL,5899
6.0,15,1,2,NULL,5900
6.0,16,1,2,1.0,5901
6.0,17,1,2,NULL,5902
6.0,18,1,2,16.0,5903
6.0,19,1,2,19.0,5904
6.0,20,1,2,5.0,5905
6.0,21,1,2,11.0,5906
6.0,22,1,2,12.0,5907
6.0,23,1,2,20.0,5908
6.0,24,1,2,13.0,5909
6.0,25,1,2,12.0,5910
6.0,26,1,2,3.0,5911
6.0,27,1,2,12.0,5912
6.0,28,1,2,13.0,5913
6.0,29,1,2,20.0,5914
7.0,1,1,2,NULL,5915
7.0,2,1,2,NULL,5916
7.0,3,1,2,NULL,5917
7.0,4,1,2,NULL,5918
7.0,5,1,2,NULL,5919
7.0,6,1,2,NULL,5920
7.0,7,1,2,NULL,5921
7.0,8,1,2,NULL,5922
7.0,9,1,2,NULL,5923
7.0,10,1,2,NULL,5924
7.0,11,1,2,NULL,5925
7.0,12,1,2,NULL,5926
7.0,13,1,2,NULL,5927
7.0,14,1,2,NULL,5928
7.0,15,1,2,NULL,5929
7.0,16,1,2,1.0,5930
7.0,17,1,2,9.0,5931
7.0,18,1,2,16.0,5932
7.0,19,1,2,21.0,5933
7.0,20,1,2,22.0,5934
7.0,21,1,2,24.0,5935
7.0,22,1,2,40.0,5936
7.0,23,1,2,16.0,5937
7.0,24,1,2,29.0,5938
7.0,25,1,2,24.0,5939
7.0,26,1,2,27.0,5940
7.0,27,1,2,28.0,5941
7.0,28,1,2,31.0,5942
7.0,29,1,2,44.0,5943
8.0,17,1,2,0.0,5944
8.0,18,1,2,0.0,5945
8.0,19,1,2,1.0,5946
8.0,20,1,2,1.0,5947
8.0,21,1,2,0.0,5948
8.0,22,1,2,0.0,5949
8.0,23,1,2,1.0,5950
8.0,24,1,2,0.0,5951
8.0,25,1,2,0.0,5952
8.0,26,1,2,NULL,5953
8.0,27,1,2,0.0,5954
8.0,28,1,2,NULL,5955
8.0,29,1,2,NULL,5956
9.0,1,1,2,NULL,5957
9.0,2,1,2,NULL,5958
9.0,3,1,2,NULL,5959
9.0,4,1,2,NULL,5960
9.0,5,1,2,NULL,5961
9.0,6,1,2,NULL,5962
9.0,7,1,2,NULL,5963
9.0,8,1,2,NULL,5964
9.0,9,1,2,NULL,5965
9.0,10,1,2,NULL,5966
9.0,11,1,2,NULL,5967
9.0,12,1,2,NULL,5968
9.0,13,1,2,NULL,5969
9.0,14,1,2,NULL,5970
9.0,15,1,2,NULL,5971
9.0,16,1,2,707.0,5972
9.0,17,1,2,1066.0,5973
9.0,18,1,2,1165.0,5974
9.0,19,1,2,1084.0,5975
9.0,20,1,2,1197.0,5976
9.0,21,1,2,1142.0,5977
9.0,22,1,2,993.0,5978
9.0,23,1,2,2610.0,5979
9.0,24,1,2,3078.0,5980
9.0,25,1,2,3198.0,5981
9.0,26,1,2,2926.0,5982
9.0,27,1,2,2851.0,5983
9.0,28,1,2,2943.0,5984
9.0,29,1,2,3199.0,5985
10.0,1,1,2,NULL,5986
10.0,2,1,2,NULL,5987
10.0,3,1,2,NULL,5988
10.0,4,1,2,NULL,5989
10.0,5,1,2,NULL,5990
10.0,6,1,2,NULL,5991
10.0,7,1,2,NULL,5992
10.0,8,1,2,NULL,5993
10.0,9,1,2,NULL,5994
10.0,10,1,2,NULL,5995
10.0,11,1,2,NULL,5996
10.0,12,1,2,NULL,5997
10.0,13,1,2,NULL,5998
10.0,14,1,2,NULL,5999
10.0,15,1,2,NULL,6000
10.0,16,1,2,NULL,6001
10.0,17,1,2,643.0,6002
10.0,18,1,2,566.0,6003
10.0,19,1,2,558.0,6004
10.0,20,1,2,502.0,6005
10.0,21,1,2,544.0,6006
10.0,22,1,2,674.0,6007
10.0,23,1,2,622.0,6008
10.0,24,1,2,516.0,6009
10.0,25,1,2,519.0,6010
10.0,26,1,2,530.0,6011
10.0,27,1,2,438.0,6012
10.0,28,1,2,558.0,6013
10.0,29,1,2,536.0,6014
11.0,1,1,2,NULL,6015
11.0,2,1,2,NULL,6016
11.0,3,1,2,NULL,6017
11.0,4,1,2,NULL,6018
11.0,5,1,2,NULL,6019
11.0,6,1,2,NULL,6020
11.0,7,1,2,NULL,6021
11.0,8,1,2,NULL,6022
11.0,9,1,2,NULL,6023
11.0,10,1,2,NULL,6024
11.0,11,1,2,NULL,6025
11.0,12,1,2,NULL,6026
11.0,13,1,2,NULL,6027
11.0,14,1,2,NULL,6028
11.0,15,1,2,NULL,6029
11.0,16,1,2,NULL,6030
11.0,17,1,2,NULL,6031
11.0,18,1,2,0.0,6032
11.0,19,1,2,NULL,6033
11.0,20,1,2,NULL,6034
11.0,21,1,2,NULL,6035
11.0,22,1,2,NULL,6036
11.0,23,1,2,NULL,6037
11.0,24,1,2,NULL,6038
11.0,25,1,2,NULL,6039
11.0,26,1,2,NULL,6040
11.0,27,1,2,NULL,6041
11.0,28,1,2,NULL,6042
11.0,29,1,2,NULL,6043
12.0,1,1,2,NULL,6044
12.0,2,1,2,NULL,6045
12.0,3,1,2,NULL,6046
12.0,4,1,2,NULL,6047
12.0,5,1,2,NULL,6048
12.0,6,1,2,NULL,6049
12.0,7,1,2,NULL,6050
12.0,8,1,2,NULL,6051
12.0,9,1,2,NULL,6052
12.0,10,1,2,NULL,6053
12.0,11,1,2,NULL,6054
12.0,12,1,2,NULL,6055
12.0,13,1,2,NULL,6056
12.0,14,1,2,NULL,6057
12.0,15,1,2,NULL,6058
12.0,16,1,2,22.0,6059
12.0,17,1,2,NULL,6060
12.0,18,1,2,41.0,6061
12.0,19,1,2,NULL,6062
12.0,20,1,2,10.0,6063
12.0,21,1,2,11.0,6064
12.0,22,1,2,8.0,6065
12.0,23,1,2,8.0,6066
12.0,24,1,2,10.0,6067
12.0,25,1,2,12.0,6068
12.0,26,1,2,13.0,6069
12.0,27,1,2,12.0,6070
12.0,28,1,2,10.0,6071
12.0,29,1,2,NULL,6072
13.0,1,1,2,NULL,6073
13.0,2,1,2,NULL,6074
13.0,3,1,2,NULL,6075
13.0,4,1,2,NULL,6076
13.0,5,1,2,NULL,6077
13.0,6,1,2,NULL,6078
13.0,7,1,2,NULL,6079
13.0,8,1,2,NULL,6080
13.0,9,1,2,NULL,6081
13.0,10,1,2,NULL,6082
13.0,11,1,2,NULL,6083
13.0,12,1,2,NULL,6084
13.0,13,1,2,NULL,6085
13.0,14,1,2,NULL,6086
13.0,15,1,2,NULL,6087
13.0,16,1,2,NULL,6088
13.0,17,1,2,NULL,6089
13.0,18,1,2,10.0,6090
13.0,19,1,2,19.0,6091
13.0,20,1,2,10.0,6092
13.0,21,1,2,15.0,6093
13.0,22,1,2,21.0,6094
13.0,23,1,2,15.0,6095
13.0,24,1,2,9.0,6096
13.0,25,1,2,6.0,6097
13.0,26,1,2,18.0,6098
13.0,27,1,2,18.0,6099
13.0,28,1,2,26.0,6100
13.0,29,1,2,27.0,6101
14.0,1,1,2,NULL,6102
14.0,2,1,2,NULL,6103
14.0,3,1,2,NULL,6104
14.0,4,1,2,NULL,6105
14.0,5,1,2,NULL,6106
14.0,6,1,2,NULL,6107
14.0,7,1,2,NULL,6108
14.0,8,1,2,NULL,6109
14.0,9,1,2,NULL,6110
14.0,10,1,2,NULL,6111
14.0,11,1,2,NULL,6112
14.0,12,1,2,NULL,6113
14.0,13,1,2,NULL,6114
14.0,14,1,2,NULL,6115
14.0,15,1,2,NULL,6116
14.0,16,1,2,5.0,6117
14.0,17,1,2,20.0,6118
14.0,18,1,2,42.0,6119
14.0,19,1,2,7.0,6120
14.0,20,1,2,4.0,6121
14.0,21,1,2,3.0,6122
14.0,22,1,2,NULL,6123
14.0,23,1,2,48.0,6124
14.0,24,1,2,72.0,6125
14.0,25,1,2,120.0,6126
14.0,26,1,2,64.0,6127
14.0,27,1,2,51.0,6128
14.0,28,1,2,NULL,6129
14.0,29,1,2,NULL,6130
15.0,1,1,2,NULL,6131
15.0,2,1,2,NULL,6132
15.0,3,1,2,NULL,6133
15.0,4,1,2,NULL,6134
15.0,5,1,2,NULL,6135
15.0,6,1,2,NULL,6136
15.0,7,1,2,NULL,6137
15.0,8,1,2,NULL,6138
15.0,9,1,2,NULL,6139
15.0,10,1,2,NULL,6140
15.0,11,1,2,NULL,6141
15.0,12,1,2,NULL,6142
15.0,13,1,2,NULL,6143
15.0,14,1,2,NULL,6144
15.0,15,1,2,NULL,6145
15.0,16,1,2,40.0,6146
15.0,17,1,2,23.0,6147
15.0,18,1,2,53.0,6148
15.0,19,1,2,37.0,6149
15.0,20,1,2,49.0,6150
15.0,21,1,2,30.0,6151
15.0,22,1,2,45.0,6152
15.0,23,1,2,22.0,6153
15.0,24,1,2,27.0,6154
15.0,25,1,2,45.0,6155
15.0,26,1,2,35.0,6156
15.0,27,1,2,41.0,6157
15.0,28,1,2,0.0,6158
15.0,29,1,2,26.0,6159
16.0,1,1,2,NULL,6160
16.0,2,1,2,NULL,6161
16.0,3,1,2,NULL,6162
16.0,4,1,2,NULL,6163
16.0,5,1,2,NULL,6164
16.0,6,1,2,NULL,6165
16.0,7,1,2,NULL,6166
16.0,8,1,2,NULL,6167
16.0,9,1,2,NULL,6168
16.0,10,1,2,NULL,6169
16.0,11,1,2,NULL,6170
16.0,12,1,2,NULL,6171
16.0,13,1,2,NULL,6172
16.0,16,1,2,NULL,6173
16.0,17,1,2,NULL,6174
16.0,18,1,2,NULL,6175
16.0,19,1,2,NULL,6176
16.0,20,1,2,NULL,6177
16.0,21,1,2,0.0,6178
16.0,22,1,2,0.0,6179
16.0,23,1,2,NULL,6180
16.0,24,1,2,NULL,6181
16.0,25,1,2,NULL,6182
16.0,26,1,2,NULL,6183
16.0,27,1,2,1.0,6184
16.0,28,1,2,0.0,6185
16.0,29,1,2,0.0,6186
17.0,1,1,2,NULL,6187
17.0,2,1,2,NULL,6188
17.0,3,1,2,NULL,6189
17.0,4,1,2,NULL,6190
17.0,5,1,2,NULL,6191
17.0,6,1,2,NULL,6192
17.0,7,1,2,NULL,6193
17.0,8,1,2,NULL,6194
17.0,9,1,2,NULL,6195
17.0,10,1,2,NULL,6196
17.0,11,1,2,NULL,6197
17.0,12,1,2,NULL,6198
17.0,13,1,2,NULL,6199
17.0,14,1,2,NULL,6200
17.0,15,1,2,NULL,6201
17.0,16,1,2,309.0,6202
17.0,17,1,2,434.0,6203
17.0,18,1,2,1883.0,6204
17.0,19,1,2,2663.0,6205
17.0,20,1,2,2753.0,6206
17.0,21,1,2,3029.0,6207
17.0,22,1,2,3392.0,6208
17.0,23,1,2,3104.0,6209
17.0,24,1,2,4298.0,6210
17.0,25,1,2,5081.0,6211
17.0,26,1,2,6776.0,6212
17.0,27,1,2,8164.0,6213
17.0,28,1,2,8562.0,6214
17.0,29,1,2,9189.0,6215
18.0,1,1,2,NULL,6216
18.0,2,1,2,NULL,6217
18.0,3,1,2,NULL,6218
18.0,4,1,2,NULL,6219
18.0,5,1,2,NULL,6220
18.0,6,1,2,NULL,6221
18.0,7,1,2,NULL,6222
18.0,8,1,2,NULL,6223
18.0,9,1,2,NULL,6224
18.0,10,1,2,NULL,6225
18.0,11,1,2,NULL,6226
18.0,12,1,2,NULL,6227
18.0,13,1,2,NULL,6228
18.0,14,1,2,NULL,6229
18.0,15,1,2,NULL,6230
18.0,16,1,2,12.0,6231
18.0,17,1,2,9.0,6232
18.0,18,1,2,11.0,6233
18.0,19,1,2,6.0,6234
18.0,20,1,2,20.0,6235
18.0,21,1,2,15.0,6236
18.0,22,1,2,14.0,6237
18.0,23,1,2,21.0,6238
18.0,24,1,2,20.0,6239
18.0,25,1,2,18.0,6240
18.0,26,1,2,27.0,6241
18.0,27,1,2,25.0,6242
18.0,28,1,2,13.0,6243
18.0,29,1,2,17.0,6244
19.0,1,1,2,NULL,6245
19.0,2,1,2,NULL,6246
19.0,3,1,2,NULL,6247
19.0,4,1,2,NULL,6248
19.0,5,1,2,NULL,6249
19.0,6,1,2,NULL,6250
19.0,7,1,2,NULL,6251
19.0,8,1,2,NULL,6252
19.0,9,1,2,NULL,6253
19.0,10,1,2,NULL,6254
19.0,11,1,2,NULL,6255
19.0,12,1,2,NULL,6256
19.0,14,1,2,NULL,6257
19.0,15,1,2,NULL,6258
19.0,16,1,2,76.0,6259
19.0,17,1,2,51.0,6260
19.0,18,1,2,51.0,6261
19.0,19,1,2,83.0,6262
19.0,20,1,2,67.0,6263
19.0,21,1,2,59.0,6264
19.0,22,1,2,80.0,6265
19.0,23,1,2,85.0,6266
19.0,24,1,2,102.0,6267
19.0,25,1,2,109.0,6268
19.0,26,1,2,125.0,6269
19.0,27,1,2,155.0,6270
19.0,28,1,2,157.0,6271
19.0,29,1,2,143.0,6272
20.0,1,1,2,NULL,6273
20.0,2,1,2,NULL,6274
20.0,3,1,2,NULL,6275
20.0,4,1,2,NULL,6276
20.0,5,1,2,NULL,6277
20.0,6,1,2,NULL,6278
20.0,7,1,2,NULL,6279
20.0,8,1,2,NULL,6280
20.0,9,1,2,NULL,6281
20.0,10,1,2,NULL,6282
20.0,11,1,2,NULL,6283
20.0,12,1,2,NULL,6284
20.0,13,1,2,NULL,6285
20.0,14,1,2,NULL,6286
20.0,15,1,2,NULL,6287
20.0,16,1,2,NULL,6288
20.0,17,1,2,NULL,6289
20.0,18,1,2,NULL,6290
20.0,19,1,2,NULL,6291
20.0,20,1,2,NULL,6292
20.0,21,1,2,11.0,6293
20.0,22,1,2,11.0,6294
20.0,23,1,2,48.0,6295
20.0,24,1,2,85.0,6296
20.0,25,1,2,84.0,6297
20.0,26,1,2,90.0,6298
20.0,27,1,2,76.0,6299
20.0,28,1,2,63.0,6300
20.0,29,1,2,57.0,6301
21.0,1,1,2,NULL,6302
21.0,2,1,2,NULL,6303
21.0,3,1,2,NULL,6304
21.0,4,1,2,NULL,6305
21.0,5,1,2,NULL,6306
21.0,6,1,2,NULL,6307
21.0,7,1,2,NULL,6308
21.0,8,1,2,NULL,6309
21.0,9,1,2,NULL,6310
21.0,10,1,2,NULL,6311
21.0,11,1,2,NULL,6312
21.0,12,1,2,NULL,6313
21.0,13,1,2,NULL,6314
21.0,14,1,2,NULL,6315
21.0,16,1,2,1.0,6316
21.0,17,1,2,10.0,6317
21.0,18,1,2,4.0,6318
21.0,19,1,2,4.0,6319
21.0,20,1,2,6.0,6320
21.0,21,1,2,1.0,6321
21.0,22,1,2,1.0,6322
21.0,23,1,2,1.0,6323
21.0,24,1,2,1.0,6324
21.0,25,1,2,1.0,6325
21.0,26,1,2,1.0,6326
21.0,27,1,2,7.0,6327
21.0,28,1,2,10.0,6328
21.0,29,1,2,12.0,6329
22.0,1,1,2,NULL,6330
22.0,2,1,2,NULL,6331
22.0,3,1,2,NULL,6332
22.0,4,1,2,NULL,6333
22.0,5,1,2,NULL,6334
22.0,6,1,2,NULL,6335
22.0,7,1,2,NULL,6336
22.0,8,1,2,NULL,6337
22.0,9,1,2,NULL,6338
22.0,10,1,2,NULL,6339
22.0,11,1,2,NULL,6340
22.0,12,1,2,NULL,6341
22.0,13,1,2,NULL,6342
22.0,14,1,2,NULL,6343
22.0,15,1,2,NULL,6344
22.0,16,1,2,109.0,6345
22.0,17,1,2,132.0,6346
22.0,18,1,2,189.0,6347
22.0,19,1,2,265.0,6348
22.0,20,1,2,291.0,6349
22.0,21,1,2,NULL,6350
22.0,22,1,2,369.0,6351
22.0,23,1,2,243.0,6352
22.0,24,1,2,308.0,6353
22.0,25,1,2,325.0,6354
22.0,26,1,2,298.0,6355
22.0,27,1,2,296.0,6356
22.0,28,1,2,360.0,6357
22.0,29,1,2,335.0,6358
23.0,1,1,2,NULL,6359
23.0,2,1,2,NULL,6360
23.0,3,1,2,NULL,6361
23.0,4,1,2,NULL,6362
23.0,5,1,2,NULL,6363
23.0,6,1,2,NULL,6364
23.0,7,1,2,NULL,6365
23.0,8,1,2,NULL,6366
23.0,9,1,2,NULL,6367
23.0,10,1,2,NULL,6368
23.0,11,1,2,NULL,6369
23.0,12,1,2,NULL,6370
23.0,13,1,2,NULL,6371
23.0,14,1,2,NULL,6372
23.0,15,1,2,NULL,6373
23.0,16,1,2,148.0,6374
23.0,17,1,2,169.0,6375
23.0,18,1,2,169.0,6376
23.0,19,1,2,189.0,6377
23.0,20,1,2,207.0,6378
23.0,21,1,2,239.0,6379
23.0,22,1,2,NULL,6380
23.0,23,1,2,255.0,6381
23.0,24,1,2,226.0,6382
23.0,25,1,2,263.0,6383
23.0,26,1,2,249.0,6384
23.0,27,1,2,310.0,6385
23.0,28,1,2,NULL,6386
23.0,29,1,2,245.0,6387
24.0,1,1,2,NULL,6388
24.0,2,1,2,NULL,6389
24.0,3,1,2,NULL,6390
24.0,4,1,2,NULL,6391
24.0,5,1,2,NULL,6392
24.0,6,1,2,NULL,6393
24.0,7,1,2,NULL,6394
24.0,8,1,2,NULL,6395
24.0,9,1,2,NULL,6396
24.0,10,1,2,NULL,6397
24.0,11,1,2,NULL,6398
24.0,12,1,2,NULL,6399
24.0,13,1,2,NULL,6400
24.0,16,1,2,NULL,6401
24.0,17,1,2,NULL,6402
24.0,18,1,2,NULL,6403
24.0,19,1,2,NULL,6404
24.0,20,1,2,NULL,6405
24.0,21,1,2,NULL,6406
24.0,22,1,2,NULL,6407
24.0,23,1,2,NULL,6408
24.0,24,1,2,NULL,6409
24.0,25,1,2,0.0,6410
24.0,26,1,2,NULL,6411
24.0,27,1,2,NULL,6412
24.0,28,1,2,NULL,6413
24.0,29,1,2,NULL,6414
25.0,1,1,2,NULL,6415
25.0,2,1,2,NULL,6416
25.0,3,1,2,NULL,6417
25.0,4,1,2,NULL,6418
25.0,5,1,2,NULL,6419
25.0,6,1,2,NULL,6420
25.0,7,1,2,NULL,6421
25.0,8,1,2,NULL,6422
25.0,9,1,2,NULL,6423
25.0,10,1,2,NULL,6424
25.0,11,1,2,NULL,6425
25.0,13,1,2,NULL,6426
25.0,14,1,2,NULL,6427
25.0,18,1,2,NULL,6428
25.0,19,1,2,NULL,6429
25.0,20,1,2,16.0,6430
25.0,21,1,2,4.0,6431
25.0,22,1,2,NULL,6432
25.0,23,1,2,11.0,6433
25.0,24,1,2,9.0,6434
25.0,25,1,2,6.0,6435
25.0,26,1,2,9.0,6436
25.0,27,1,2,5.0,6437
25.0,28,1,2,6.0,6438
25.0,29,1,2,6.0,6439
26.0,1,1,2,NULL,6440
26.0,2,1,2,NULL,6441
26.0,3,1,2,NULL,6442
26.0,4,1,2,NULL,6443
26.0,5,1,2,NULL,6444
26.0,6,1,2,NULL,6445
26.0,7,1,2,NULL,6446
26.0,8,1,2,NULL,6447
26.0,9,1,2,NULL,6448
26.0,10,1,2,NULL,6449
26.0,11,1,2,NULL,6450
26.0,12,1,2,NULL,6451
26.0,13,1,2,NULL,6452
26.0,14,1,2,NULL,6453
26.0,15,1,2,NULL,6454
26.0,16,1,2,NULL,6455
26.0,17,1,2,841.0,6456
26.0,18,1,2,792.0,6457
26.0,19,1,2,777.0,6458
26.0,20,1,2,798.0,6459
26.0,21,1,2,831.0,6460
26.0,22,1,2,915.0,6461
26.0,23,1,2,938.0,6462
26.0,24,1,2,811.0,6463
26.0,25,1,2,793.0,6464
26.0,26,1,2,846.0,6465
26.0,27,1,2,764.0,6466
26.0,28,1,2,736.0,6467
26.0,29,1,2,850.0,6468
27.0,1,1,2,NULL,6469
27.0,2,1,2,NULL,6470
27.0,3,1,2,NULL,6471
27.0,4,1,2,NULL,6472
27.0,5,1,2,NULL,6473
27.0,6,1,2,NULL,6474
27.0,7,1,2,NULL,6475
27.0,8,1,2,NULL,6476
27.0,9,1,2,NULL,6477
27.0,10,1,2,NULL,6478
27.0,11,1,2,NULL,6479
27.0,12,1,2,NULL,6480
27.0,13,1,2,NULL,6481
27.0,15,1,2,NULL,6482
27.0,16,1,2,NULL,6483
27.0,17,1,2,NULL,6484
27.0,18,1,2,NULL,6485
27.0,19,1,2,NULL,6486
27.0,20,1,2,2909.0,6487
27.0,21,1,2,6719.0,6488
27.0,22,1,2,3632.0,6489
27.0,23,1,2,3715.0,6490
27.0,24,1,2,3582.0,6491
27.0,25,1,2,3684.0,6492
27.0,26,1,2,3496.0,6493
27.0,27,1,2,3132.0,6494
27.0,28,1,2,2952.0,6495
27.0,29,1,2,2709.0,6496
28.0,1,1,2,NULL,6497
28.0,2,1,2,NULL,6498
28.0,3,1,2,NULL,6499
28.0,4,1,2,NULL,6500
28.0,5,1,2,NULL,6501
28.0,6,1,2,NULL,6502
28.0,7,1,2,NULL,6503
28.0,8,1,2,NULL,6504
28.0,9,1,2,NULL,6505
28.0,10,1,2,NULL,6506
28.0,11,1,2,NULL,6507
28.0,12,1,2,NULL,6508
28.0,13,1,2,NULL,6509
28.0,14,1,2,NULL,6510
28.0,15,1,2,NULL,6511
28.0,16,1,2,1.0,6512
28.0,17,1,2,2.0,6513
28.0,18,1,2,2.0,6514
28.0,19,1,2,1.0,6515
28.0,20,1,2,1.0,6516
28.0,21,1,2,5.0,6517
28.0,22,1,2,NULL,6518
28.0,23,1,2,1.0,6519
28.0,24,1,2,2.0,6520
28.0,25,1,2,3.0,6521
28.0,27,1,2,NULL,6522
28.0,28,1,2,3.0,6523
28.0,29,1,2,1.0,6524
29.0,1,1,2,NULL,6525
29.0,2,1,2,NULL,6526
29.0,3,1,2,NULL,6527
29.0,4,1,2,NULL,6528
29.0,5,1,2,NULL,6529
29.0,6,1,2,NULL,6530
29.0,7,1,2,NULL,6531
29.0,8,1,2,NULL,6532
29.0,9,1,2,NULL,6533
29.0,10,1,2,NULL,6534
29.0,11,1,2,NULL,6535
29.0,12,1,2,NULL,6536
29.0,13,1,2,NULL,6537
29.0,14,1,2,NULL,6538
29.0,15,1,2,NULL,6539
29.0,16,1,2,43.0,6540
29.0,17,1,2,42.0,6541
29.0,18,1,2,43.0,6542
29.0,19,1,2,45.0,6543
29.0,20,1,2,33.0,6544
29.0,21,1,2,57.0,6545
29.0,22,1,2,58.0,6546
29.0,23,1,2,54.0,6547
29.0,24,1,2,57.0,6548
29.0,25,1,2,54.0,6549
29.0,26,1,2,45.0,6550
29.0,27,1,2,61.0,6551
29.0,28,1,2,59.0,6552
29.0,29,1,2,151.0,6553
30.0,1,1,2,NULL,6554
30.0,2,1,2,NULL,6555
30.0,3,1,2,NULL,6556
30.0,4,1,2,NULL,6557
30.0,5,1,2,NULL,6558
30.0,6,1,2,NULL,6559
30.0,7,1,2,NULL,6560
30.0,8,1,2,NULL,6561
30.0,9,1,2,NULL,6562
30.0,10,1,2,NULL,6563
30.0,11,1,2,NULL,6564
30.0,12,1,2,NULL,6565
30.0,13,1,2,NULL,6566
30.0,14,1,2,NULL,6567
30.0,15,1,2,NULL,6568
30.0,16,1,2,NULL,6569
30.0,17,1,2,NULL,6570
30.0,18,1,2,291.0,6571
30.0,19,1,2,NULL,6572
30.0,20,1,2,274.0,6573
30.0,21,1,2,335.0,6574
30.0,22,1,2,328.0,6575
30.0,23,1,2,393.0,6576
30.0,24,1,2,338.0,6577
30.0,25,1,2,358.0,6578
30.0,26,1,2,321.0,6579
30.0,27,1,2,326.0,6580
30.0,28,1,2,347.0,6581
30.0,29,1,2,347.0,6582
31.0,1,1,2,NULL,6583
31.0,2,1,2,NULL,6584
31.0,3,1,2,NULL,6585
31.0,4,1,2,NULL,6586
31.0,5,1,2,NULL,6587
31.0,6,1,2,NULL,6588
31.0,7,1,2,NULL,6589
31.0,8,1,2,NULL,6590
31.0,9,1,2,NULL,6591
31.0,10,1,2,NULL,6592
31.0,11,1,2,NULL,6593
31.0,12,1,2,NULL,6594
31.0,13,1,2,NULL,6595
31.0,14,1,2,NULL,6596
31.0,15,1,2,NULL,6597
31.0,16,1,2,NULL,6598
31.0,17,1,2,NULL,6599
31.0,18,1,2,NULL,6600
31.0,19,1,2,NULL,6601
31.0,20,1,2,NULL,6602
31.0,21,1,2,NULL,6603
31.0,22,1,2,NULL,6604
31.0,23,1,2,12.0,6605
31.0,24,1,2,18.0,6606
31.0,25,1,2,31.0,6607
31.0,26,1,2,25.0,6608
31.0,27,1,2,32.0,6609
31.0,28,1,2,28.0,6610
31.0,29,1,2,26.0,6611
32.0,1,1,2,NULL,6612
32.0,2,1,2,NULL,6613
